USGS,site_no,Date,pH (median),A,Temp (mean),A,Temp (max),A,Temp (min),A,pH (min),A,pH (max),A,Discharge (mean),A
USGS,9510000,3/13/13,,,,,,,,,,,,,104,A
USGS,9510000,3/14/13,,,,,,,,,,,,,99.9,A
USGS,9510000,3/15/13,,,,,,,,,,,,,98.1,A
USGS,9510000,3/16/13,,,,,,,,,,,,,157,A
USGS,9510000,3/17/13,,,,,,,,,,,,,340,A
USGS,9510000,3/18/13,,,,,,,,,,,,,546,A
USGS,9510000,3/19/13,,,,,,,,,,,,,669,A
USGS,9510000,3/20/13,,,,,,,,,,,,,669,A
USGS,9510000,3/21/13,,,,,,,,,,,,,670,A
USGS,9510000,3/22/13,,,,,,,,,,,,,652,A
USGS,9510000,3/23/13,,,,,,,,,,,,,558,A
USGS,9510000,3/24/13,,,,,,,,,,,,,507,A
USGS,9510000,3/25/13,,,,,,,,,,,,,618,A
USGS,9510000,3/26/13,,,,,,,,,,,,,702,A
USGS,9510000,3/27/13,,,,,,,,,,,,,654,A
USGS,9510000,3/28/13,,,,,,,,,,,,,653,A
USGS,9510000,3/29/13,,,,,,,,,,,,,683,A
USGS,9510000,3/30/13,,,,,,,,,,,,,720,A
USGS,9510000,3/31/13,,,,,,,,,,,,,631,A
USGS,9510000,4/1/13,,,,,,,,,,,,,628,A
USGS,9510000,4/2/13,,,,,,,,,,,,,634,A
USGS,9510000,4/3/13,,,,,,,,,,,,,634,A
USGS,9510000,4/4/13,,,,,,,,,,,,,664,A
USGS,9510000,4/5/13,,,,,,,,,,,,,729,A
USGS,9510000,4/6/13,,,,,,,,,,,,,693,A
USGS,9510000,4/7/13,,,,,,,,,,,,,480,A
USGS,9510000,4/8/13,,,,,,,,,,,,,480,A
USGS,9510000,4/9/13,,,,,,,,,,,,,483,A
USGS,9510000,4/10/13,,,,,,,,,,,,,481,A
USGS,9510000,4/11/13,,,,,,,,,,,,,501,A
USGS,9510000,4/12/13,,,,,,,,,,,,,584,A
USGS,9510000,4/13/13,,,,,,,,,,,,,615,A
USGS,9510000,4/14/13,,,,,,,,,,,,,594,A
USGS,9510000,4/15/13,,,,,,,,,,,,,510,A
USGS,9510000,4/16/13,,,,,,,,,,,,,536,A
USGS,9510000,4/17/13,,,,,,,,,,,,,609,A
USGS,9510000,4/18/13,,,,,,,,,,,,,592,A
USGS,9510000,4/19/13,,,,,,,,,,,,,576,A
USGS,9510000,4/20/13,,,,,,,,,,,,,542,A
USGS,9510000,4/21/13,,,,,,,,,,,,,479,A
USGS,9510000,4/22/13,,,,,,,,,,,,,486,A
USGS,9510000,4/23/13,,,,,,,,,,,,,518,A
USGS,9510000,4/24/13,,,,,,,,,,,,,602,A
USGS,9510000,4/25/13,,,,,,,,,,,,,620,A
USGS,9510000,4/26/13,,,,,,,,,,,,,654,A
USGS,9510000,4/27/13,,,,,,,,,,,,,644,A
USGS,9510000,4/28/13,,,,,,,,,,,,,590,A
USGS,9510000,4/29/13,,,,,,,,,,,,,519,A
USGS,9510000,4/30/13,,,,,,,,,,,,,563,A
USGS,9510000,5/1/13,,,,,,,,,,,,,626,A
USGS,9510000,5/2/13,,,,,,,,,,,,,687,A
USGS,9510000,5/3/13,,,,,,,,,,,,,781,A
USGS,9510000,5/4/13,,,,,,,,,,,,,722,A
USGS,9510000,5/5/13,,,,,,,,,,,,,659,A
USGS,9510000,5/6/13,,,,,,,,,,,,,625,A
USGS,9510000,5/7/13,,,,,,,,,,,,,555,A
USGS,9510000,5/8/13,,,,,,,,,,,,,507,A
USGS,9510000,5/9/13,,,,,,,,,,,,,508,A
USGS,9510000,5/10/13,,,,,,,,,,,,,553,A
USGS,9510000,5/11/13,,,,,,,,,,,,,548,A
USGS,9510000,5/12/13,,,,,,,,,,,,,565,A
USGS,9510000,5/13/13,,,,,,,,,,,,,596,A
USGS,9510000,5/14/13,,,,,,,,,,,,,692,A
USGS,9510000,5/15/13,,,,,,,,,,,,,644,A
USGS,9510000,5/16/13,,,,,,,,,,,,,407,A
USGS,9510000,5/17/13,,,,,,,,,,,,,305,A
USGS,9510000,5/18/13,,,,,,,,,,,,,304,A
USGS,9510000,5/19/13,,,,,,,,,,,,,304,A
USGS,9510000,5/20/13,,,,,,,,,,,,,303,A
USGS,9510000,5/21/13,,,,,,,,,,,,,297,A
USGS,9510000,5/22/13,,,,,,,,,,,,,295,A
USGS,9510000,5/23/13,,,,,,,,,,,,,217,A
USGS,9510000,5/24/13,,,,,,,,,,,,,151,A
USGS,9510000,5/25/13,,,,,,,,,,,,,151,A
USGS,9510000,5/26/13,,,,,,,,,,,,,151,A
USGS,9510000,5/27/13,,,,,,,,,,,,,151,A
USGS,9510000,5/28/13,,,,,,,,,,,,,152,A
USGS,9510000,5/29/13,,,,,,,,,,,,,152,A
USGS,9510000,5/30/13,,,,,,,,,,,,,153,A
USGS,9510000,5/31/13,,,,,,,,,,,,,154,A
USGS,9510000,6/1/13,,,,,,,,,,,,,151,A
USGS,9510000,6/2/13,,,,,,,,,,,,,149,A
USGS,9510000,6/3/13,,,,,,,,,,,,,213,A
USGS,9510000,6/4/13,,,,,,,,,,,,,336,A
USGS,9510000,6/5/13,,,,,,,,,,,,,323,A
USGS,9510000,6/6/13,,,,,,,,,,,,,322,A
USGS,9510000,6/7/13,,,,,,,,,,,,,322,A
USGS,9510000,6/8/13,,,,,,,,,,,,,321,A
USGS,9510000,6/9/13,,,,,,,,,,,,,321,A
USGS,9510000,6/10/13,,,,,,,,,,,,,322,A
USGS,9510000,6/11/13,,,,,,,,,,,,,322,A
USGS,9510000,6/12/13,,,,,,,,,,,,,323,A
USGS,9510000,6/13/13,,,,,,,,,,,,,324,A
USGS,9510000,6/14/13,,,,,,,,,,,,,325,A
USGS,9510000,6/15/13,,,,,,,,,,,,,325,A
USGS,9510000,6/16/13,,,,,,,,,,,,,325,A
USGS,9510000,6/17/13,,,,,,,,,,,,,235,A
USGS,9510000,6/18/13,,,,,,,,,,,,,118,A
USGS,9510000,6/19/13,,,,,,,,,,,,,117,A
USGS,9510000,6/20/13,,,,,,,,,,,,,117,A
USGS,9510000,6/21/13,,,,,,,,,,,,,117,A
USGS,9510000,6/22/13,,,,,,,,,,,,,117,A
USGS,9510000,6/23/13,,,,,,,,,,,,,117,A
USGS,9510000,6/24/13,,,,,,,,,,,,,120,A
USGS,9510000,6/25/13,,,,,,,,,,,,,122,A
USGS,9510000,6/26/13,,,,,,,,,,,,,122,A
USGS,9510000,6/27/13,,,,,,,,,,,,,122,A
USGS,9510000,6/28/13,,,,,,,,,,,,,122,A
USGS,9510000,6/29/13,,,,,,,,,,,,,122,A
USGS,9510000,6/30/13,,,,,,,,,,,,,122,A
USGS,9510000,7/1/13,,,,,,,,,,,,,123,A
USGS,9510000,7/2/13,,,,,,,,,,,,,122,A
USGS,9510000,7/3/13,,,,,,,,,,,,,121,A
USGS,9510000,7/4/13,,,,,,,,,,,,,121,A
USGS,9510000,7/5/13,,,,,,,,,,,,,123,A
USGS,9510000,7/6/13,,,,,,,,,,,,,122,A
USGS,9510000,7/7/13,,,,,,,,,,,,,122,A
USGS,9510000,7/8/13,,,,,,,,,,,,,122,A
USGS,9510000,7/9/13,,,,,,,,,,,,,123,A
USGS,9510000,7/10/13,,,,,,,,,,,,,123,A
USGS,9510000,7/11/13,,,,,,,,,,,,,124,A
USGS,9510000,7/12/13,,,,,,,,,,,,,124,A
USGS,9510000,7/13/13,,,,,,,,,,,,,123,A
USGS,9510000,7/14/13,,,,,,,,,,,,,124,A
USGS,9510000,7/15/13,,,,,,,,,,,,,123,A
USGS,9510000,7/16/13,,,,,,,,,,,,,123,A
USGS,9510000,7/17/13,,,,,,,,,,,,,123,A
USGS,9510000,7/18/13,,,,,,,,,,,,,114,A
USGS,9510000,7/19/13,,,,,,,,,,,,,118,A
USGS,9510000,7/20/13,,,,,,,,,,,,,119,A
USGS,9510000,7/21/13,,,,,,,,,,,,,118,A
USGS,9510000,7/22/13,,,,,,,,,,,,,112,A
USGS,9510000,7/23/13,,,,,,,,,,,,,116,A
USGS,9510000,7/24/13,,,,,,,,,,,,,116,A
USGS,9510000,7/25/13,,,,,,,,,,,,,121,A
USGS,9510000,7/26/13,,,,,,,,,,,,,118,A
USGS,9510000,7/27/13,,,,,,,,,,,,,118,A
USGS,9510000,7/28/13,,,,,,,,,,,,,117,A
USGS,9510000,7/29/13,,,,,,,,,,,,,117,A
USGS,9510000,7/30/13,,,,,,,,,,,,,117,A
USGS,9510000,7/31/13,,,,,,,,,,,,,117,A
USGS,9510000,8/1/13,,,,,,,,,,,,,116,A
USGS,9510000,8/2/13,,,,,,,,,,,,,110,A
USGS,9510000,8/3/13,,,,,,,,,,,,,108,A
USGS,9510000,8/4/13,,,,,,,,,,,,,108,A
USGS,9510000,8/5/13,,,,,,,,,,,,,108,A
USGS,9510000,8/6/13,,,,,,,,,,,,,109,A
USGS,9510000,8/7/13,,,,,,,,,,,,,109,A
USGS,9510000,8/8/13,,,,,,,,,,,,,108,A
USGS,9510000,8/9/13,,,,,,,,,,,,,108,A
USGS,9510000,8/10/13,,,,,,,,,,,,,108,A
USGS,9510000,8/11/13,,,,,,,,,,,,,108,A
USGS,9510000,8/12/13,,,,,,,,,,,,,124,A
USGS,9510000,8/13/13,,,,,,,,,,,,,192,A
USGS,9510000,8/14/13,,,,,,,,,,,,,195,A
USGS,9510000,8/15/13,,,,,,,,,,,,,196,A
USGS,9510000,8/16/13,,,,,,,,,,,,,195,A
USGS,9510000,8/17/13,,,,,,,,,,,,,195,A
USGS,9510000,8/18/13,,,,,,,,,,,,,195,A
USGS,9510000,8/19/13,,,,,,,,,,,,,195,A
USGS,9510000,8/20/13,,,,,,,,,,,,,195,A
USGS,9510000,8/21/13,,,,,,,,,,,,,196,A
USGS,9510000,8/22/13,,,,,,,,,,,,,196,A
USGS,9510000,8/23/13,,,,,,,,,,,,,195,A
USGS,9510000,8/24/13,,,,,,,,,,,,,195,A
USGS,9510000,8/25/13,,,,,,,,,,,,,196,A
USGS,9510000,8/26/13,,,,,,,,,,,,,196,A
USGS,9510000,8/27/13,,,,,,,,,,,,,196,A
USGS,9510000,8/28/13,,,,,,,,,,,,,195,A
USGS,9510000,8/29/13,,,,,,,,,,,,,110,A
USGS,9510000,8/30/13,,,,,,,,,,,,,104,A
USGS,9510000,8/31/13,,,,,,,,,,,,,98.8,A
USGS,9510000,9/1/13,,,,,,,,,,,,,100,A
USGS,9510000,9/2/13,,,,,,,,,,,,,99.8,A
USGS,9510000,9/3/13,,,,,,,,,,,,,204,A
USGS,9510000,9/4/13,,,,,,,,,,,,,308,A
USGS,9510000,9/5/13,,,,,,,,,,,,,307,A
USGS,9510000,9/6/13,,,,,,,,,,,,,307,A
USGS,9510000,9/7/13,,,,,,,,,,,,,308,A
USGS,9510000,9/8/13,,,,,,,,,,,,,307,A
USGS,9510000,9/9/13,,,,,,,,,,,,,305,A
USGS,9510000,9/10/13,,,,,,,,,,,,,297,A
USGS,9510000,9/11/13,,,,,,,,,,,,,296,A
USGS,9510000,9/12/13,,,,,,,,,,,,,295,A
USGS,9510000,9/13/13,,,,,,,,,,,,,295,A
USGS,9510000,9/14/13,,,,,,,,,,,,,295,A
USGS,9510000,9/15/13,,,,,,,,,,,,,292,A
USGS,9510000,9/16/13,,,,,,,,,,,,,292,A
USGS,9510000,9/17/13,,,,,,,,,,,,,298,A
USGS,9510000,9/18/13,,,,,,,,,,,,,304,A
USGS,9510000,9/19/13,,,,,,,,,,,,,298,A
USGS,9510000,9/20/13,,,,,,,,,,,,,294,A
USGS,9510000,9/21/13,,,,,,,,,,,,,295,A
USGS,9510000,9/22/13,,,,,,,,,,,,,294,A
USGS,9510000,9/23/13,,,,,,,,,,,,,294,A
USGS,9510000,9/24/13,,,,,,,,,,,,,295,A
USGS,9510000,9/25/13,,,,,,,,,,,,,294,A
USGS,9510000,9/26/13,,,,,,,,,,,,,294,A
USGS,9510000,9/27/13,,,,,,,,,,,,,294,A
USGS,9510000,9/28/13,,,,,,,,,,,,,295,A
USGS,9510000,9/29/13,,,,,,,,,,,,,295,A
USGS,9510000,9/30/13,,,,,,,,,,,,,296,A
USGS,9510000,10/1/13,,,,,,,,,,,,,295,A
USGS,9510000,10/2/13,,,,,,,,,,,,,337,A
USGS,9510000,10/3/13,,,,,,,,,,,,,423,A
USGS,9510000,10/4/13,,,,,,,,,,,,,423,A
USGS,9510000,10/5/13,,,,,,,,,,,,,421,A
USGS,9510000,10/6/13,,,,,,,,,,,,,420,A
USGS,9510000,10/7/13,,,,,,,,,,,,,523,A
USGS,9510000,10/8/13,,,,,,,,,,,,,538,A
USGS,9510000,10/9/13,,,,,,,,,,,,,534,A
USGS,9510000,10/10/13,,,,,,,,,,,,,536,A
USGS,9510000,10/11/13,,,,,,,,,,,,,535,A
USGS,9510000,10/12/13,,,,,,,,,,,,,565,A
USGS,9510000,10/13/13,,,,,,,,,,,,,669,A
USGS,9510000,10/14/13,,,,,,,,,,,,,664,A
USGS,9510000,10/15/13,,,,,,,,,,,,,702,A
USGS,9510000,10/16/13,,,,,,,,,,,,,854,A
USGS,9510000,10/17/13,,,,,,,,,,,,,1030,A
USGS,9510000,10/18/13,,,,,,,,,,,,,1140,A
USGS,9510000,10/19/13,,,,,,,,,,,,,1090,A
USGS,9510000,10/20/13,,,,,,,,,,,,,1010,A
USGS,9510000,10/21/13,,,,,,,,,,,,,1010,A
USGS,9510000,10/22/13,,,,,,,,,,,,,943,A
USGS,9510000,10/23/13,,,,,,,,,,,,,773,A
USGS,9510000,10/24/13,,,,,,,,,,,,,698,A
USGS,9510000,10/25/13,,,,,,,,,,,,,621,A
USGS,9510000,10/26/13,,,,,,,,,,,,,572,A
USGS,9510000,10/27/13,,,,,,,,,,,,,539,A
USGS,9510000,10/28/13,,,,,,,,,,,,,566,A
USGS,9510000,10/29/13,,,,,,,,,,,,,572,A
USGS,9510000,10/30/13,,,,,,,,,,,,,638,A
USGS,9510000,10/31/13,,,,,,,,,,,,,678,A
USGS,9510000,11/1/13,,,,,,,,,,,,,664,A
USGS,9510000,11/2/13,,,,,,,,,,,,,562,A
USGS,9510000,11/3/13,,,,,,,,,,,,,548,A
USGS,9510000,11/4/13,,,,,,,,,,,,,577,A
USGS,9510000,11/5/13,,,,,,,,,,,,,606,A
USGS,9510000,11/6/13,,,,,,,,,,,,,601,A
USGS,9510000,11/7/13,,,,,,,,,,,,,624,A
USGS,9510000,11/8/13,,,,,,,,,,,,,623,A
USGS,9510000,11/9/13,,,,,,,,,,,,,552,A
USGS,9510000,11/10/13,,,,,,,,,,,,,516,A
USGS,9510000,11/11/13,,,,,,,,,,,,,514,A
USGS,9510000,11/12/13,,,,,,,,,,,,,584,A
USGS,9510000,11/13/13,,,,,,,,,,,,,576,A
USGS,9510000,11/14/13,,,,,,,,,,,,,675,A
USGS,9510000,11/15/13,,,,,,,,,,,,,719,A
USGS,9510000,11/16/13,,,,,,,,,,,,,542,A
USGS,9510000,11/17/13,,,,,,,,,,,,,476,A
USGS,9510000,11/18/13,,,,,,,,,,,,,638,A
USGS,9510000,11/19/13,,,,,,,,,,,,,709,A
USGS,9510000,11/20/13,,,,,,,,,,,,,639,A
USGS,9510000,11/21/13,,,,,,,,,,,,,448,A
USGS,9510000,11/22/13,,,,,,,,,,,,,370,A
USGS,9510000,11/23/13,,,,,,,,,,,,,375,A
USGS,9510000,11/24/13,,,,,,,,,,,,,406,A
USGS,9510000,11/25/13,,,,,,,,,,,,,379,A
USGS,9510000,11/26/13,,,,,,,,,,,,,336,A
USGS,9510000,11/27/13,,,,,,,,,,,,,332,A
USGS,9510000,11/28/13,,,,,,,,,,,,,309,A
USGS,9510000,11/29/13,,,,,,,,,,,,,304,A
USGS,9510000,11/30/13,,,,,,,,,,,,,405,A
USGS,9510000,12/1/13,,,,,,,,,,,,,418,A
USGS,9510000,12/2/13,,,,,,,,,,,,,389,A
USGS,9510000,12/3/13,,,,,,,,,,,,,416,A
USGS,9510000,12/4/13,,,,,,,,,,,,,405,A
USGS,9510000,12/5/13,,,,,,,,,,,,,402,A
USGS,9510000,12/6/13,,,,,,,,,,,,,360,A
USGS,9510000,12/7/13,,,,,,,,,,,,,349,A
USGS,9510000,12/8/13,,,,,,,,,,,,,322,A
USGS,9510000,12/9/13,,,,,,,,,,,,,235,A
USGS,9510000,12/10/13,,,,,,,,,,,,,221,A
USGS,9510000,12/11/13,,,,,,,,,,,,,204,A
USGS,9510000,12/12/13,,,,,,,,,,,,,201,A
USGS,9510000,12/13/13,,,,,,,,,,,,,196,A
USGS,9510000,12/14/13,,,,,,,,,,,,,258,A
USGS,9510000,12/15/13,,,,,,,,,,,,,288,A
USGS,9510000,12/16/13,,,,,,,,,,,,,419,A
USGS,9510000,12/17/13,,,,,,,,,,,,,436,A
USGS,9510000,12/18/13,,,,,,,,,,,,,370,A
USGS,9510000,12/19/13,,,,,,,,,,,,,312,A
USGS,9510000,12/20/13,,,,,,,,,,,,,184,A
USGS,9510000,12/21/13,,,,,,,,,,,,,158,A
USGS,9510000,12/22/13,,,,,,,,,,,,,203,A
USGS,9510000,12/23/13,,,,,,,,,,,,,227,A
USGS,9510000,12/24/13,,,,,,,,,,,,,183,A
USGS,9510000,12/25/13,,,,,,,,,,,,,163,A
USGS,9510000,12/26/13,,,,,,,,,,,,,182,A
USGS,9510000,12/27/13,,,,,,,,,,,,,275,A
USGS,9510000,12/28/13,,,,,,,,,,,,,293,A
USGS,9510000,12/29/13,,,,,,,,,,,,,255,A
USGS,9510000,12/30/13,,,,,,,,,,,,,227,A
USGS,9510000,12/31/13,,,,,,,,,,,,,197,A
USGS,9510000,1/1/14,,,,,,,,,,,,,175,A
USGS,9510000,1/2/14,,,,,,,,,,,,,203,A
USGS,9510000,1/3/14,,,,,,,,,,,,,269,A
USGS,9510000,1/4/14,,,,,,,,,,,,,300,A
USGS,9510000,1/5/14,,,,,,,,,,,,,262,A
USGS,9510000,1/6/14,,,,,,,,,,,,,232,A
USGS,9510000,1/7/14,,,,,,,,,,,,,202,A
USGS,9510000,1/8/14,,,,,,,,,,,,,158,A
USGS,9510000,1/9/14,,,,,,,,,,,,,112,A
USGS,9510000,1/10/14,,,,,,,,,,,,,112,A
USGS,9510000,1/11/14,,,,,,,,,,,,,112,A
USGS,9510000,1/12/14,,,,,,,,,,,,,111,A
USGS,9510000,1/13/14,,,,,,,,,,,,,124,A
USGS,9510000,1/14/14,,,,,,,,,,,,,155,A
USGS,9510000,1/15/14,,,,,,,,,,,,,131,A
USGS,9510000,1/16/14,,,,,,,,,,,,,144,A
USGS,9510000,1/17/14,,,,,,,,,,,,,156,A
USGS,9510000,1/18/14,,,,,,,,,,,,,134,A
USGS,9510000,1/19/14,,,,,,,,,,,,,130,A
USGS,9510000,1/20/14,,,,,,,,,,,,,135,A
USGS,9510000,1/21/14,,,,,,,,,,,,,134,A
USGS,9510000,1/22/14,,,,,,,,,,,,,152,A
USGS,9510000,1/23/14,,,,,,,,,,,,,198,A
USGS,9510000,1/24/14,,,,,,,,,,,,,265,A
USGS,9510000,1/25/14,,,,,,,,,,,,,352,A
USGS,9510000,1/26/14,,,,,,,,,,,,,312,A
USGS,9510000,1/27/14,,,,,,,,,,,,,274,A
USGS,9510000,1/28/14,,,,,,,,,,,,,270,A
USGS,9510000,1/29/14,,,,,,,,,,,,,298,A
USGS,9510000,1/30/14,,,,,,,,,,,,,362,A
USGS,9510000,1/31/14,,,,,,,,,,,,,422,A
USGS,9510000,2/1/14,,,,,,,,,,,,,444,A
USGS,9510000,2/2/14,,,,,,,,,,,,,405,A
USGS,9510000,2/3/14,,,,,,,,,,,,,375,A
USGS,9510000,2/4/14,,,,,,,,,,,,,320,A
USGS,9510000,2/5/14,,,,,,,,,,,,,249,A
USGS,9510000,2/6/14,,,,,,,,,,,,,231,A
USGS,9510000,2/7/14,,,,,,,,,,,,,297,A
USGS,9510000,2/8/14,,,,,,,,,,,,,356,A
USGS,9510000,2/9/14,,,,,,,,,,,,,328,A
USGS,9510000,2/10/14,,,,,,,,,,,,,332,A
USGS,9510000,2/11/14,,,,,,,,,,,,,408,A
USGS,9510000,2/12/14,,,,,,,,,,,,,440,A
USGS,9510000,2/13/14,,,,,,,,,,,,,376,A
USGS,9510000,2/14/14,,,,,,,,,,,,,306,A
USGS,9510000,2/15/14,,,,,,,,,,,,,283,A
USGS,9510000,2/16/14,,,,,,,,,,,,,279,A
USGS,9510000,2/17/14,,,,,,,,,,,,,227,A
USGS,9510000,2/18/14,,,,,,,,,,,,,290,A
USGS,9510000,2/19/14,,,,,,,,,,,,,380,A
USGS,9510000,2/20/14,,,,,,,,,,,,,451,A
USGS,9510000,2/21/14,,,,,,,,,,,,,510,A
USGS,9510000,2/22/14,,,,,,,,,,,,,421,A
USGS,9510000,2/23/14,,,,,,,,,,,,,344,A
USGS,9510000,2/24/14,,,,,,,,,,,,,310,A
USGS,9510000,2/25/14,,,,,,,,,,,,,278,A
USGS,9510000,2/26/14,,,,,,,,,,,,,275,A
USGS,9510000,2/27/14,,,,,,,,,,,,,279,A
USGS,9510000,2/28/14,,,,,,,,,,,,,421,A
USGS,9510000,3/1/14,,,,,,,,,,,,,323,A
USGS,9510000,3/2/14,,,,,,,,,,,,,121,A
USGS,9510000,3/3/14,,,,,,,,,,,,,201,A
USGS,9510000,3/4/14,,,,,,,,,,,,,193,A
USGS,9510000,3/5/14,,,,,,,,,,,,,192,A
USGS,9510000,3/6/14,,,,,,,,,,,,,188,A
USGS,9510000,3/7/14,,,,,,,,,,,,,170,A
USGS,9510000,3/8/14,,,,,,,,,,,,,144,A
USGS,9510000,3/9/14,,,,,,,,,,,,,114,A
USGS,9510000,3/10/14,,,,,,,,,,,,,118,A
USGS,9510000,3/11/14,,,,,,,,,,,,,235,A
USGS,9510000,3/12/14,,,,,,,,,,,,,255,A
USGS,9510000,3/13/14,,,,,,,,,,,,,283,A
USGS,9510000,3/14/14,,,,,,,,,,,,,278,A
USGS,9510000,3/15/14,,,,,,,,,,,,,290,A
USGS,9510000,3/16/14,,,,,,,,,,,,,289,A
USGS,9510000,3/17/14,,,,,,,,,,,,,319,A
USGS,9510000,3/18/14,,,,,,,,,,,,,366,A
USGS,9510000,3/19/14,,,,,,,,,,,,,400,A
USGS,9510000,3/20/14,,,,,,,,,,,,,447,A
USGS,9510000,3/21/14,,,,,,,,,,,,,427,A
USGS,9510000,3/22/14,,,,,,,,,,,,,374,A
USGS,9510000,3/23/14,,,,,,,,,,,,,325,A
USGS,9510000,3/24/14,,,,,,,,,,,,,319,A
USGS,9510000,3/25/14,,,,,,,,,,,,,346,A
USGS,9510000,3/26/14,,,,,,,,,,,,,473,A
USGS,9510000,3/27/14,,,,,,,,,,,,,505,A
USGS,9510000,3/28/14,,,,,,,,,,,,,467,A
USGS,9510000,3/29/14,,,,,,,,,,,,,424,A
USGS,9510000,3/30/14,,,,,,,,,,,,,395,A
USGS,9510000,3/31/14,,,,,,,,,,,,,394,A
USGS,9510000,4/1/14,,,,,,,,,,,,,393,A
USGS,9510000,4/2/14,,,,,,,,,,,,,349,A
USGS,9510000,4/3/14,,,,,,,,,,,,,412,A
USGS,9510000,4/4/14,,,,,,,,,,,,,500,A
USGS,9510000,4/5/14,,,,,,,,,,,,,552,A
USGS,9510000,4/6/14,,,,,,,,,,,,,527,A
USGS,9510000,4/7/14,,,,,,,,,,,,,531,A
USGS,9510000,4/8/14,,,,,,,,,,,,,538,A
USGS,9510000,4/9/14,,,,,,,,,,,,,604,A
USGS,9510000,4/10/14,,,,,,,,,,,,,699,A
USGS,9510000,4/11/14,,,,,,,,,,,,,800,A
USGS,9510000,4/12/14,,,,,,,,,,,,,780,A
USGS,9510000,4/13/14,,,,,,,,,,,,,662,A
USGS,9510000,4/14/14,,,,,,,,,,,,,365,A
USGS,9510000,4/15/14,,,,,,,,,,,,,114,A
USGS,9510000,4/16/14,,,,,,,,,,,,,114,A
USGS,9510000,4/17/14,,,,,,,,,,,,,119,A
USGS,9510000,4/18/14,,,,,,,,,,,,,120,A
USGS,9510000,4/19/14,,,,,,,,,,,,,116,A
USGS,9510000,4/20/14,,,,,,,,,,,,,115,A
USGS,9510000,4/21/14,,,,,,,,,,,,,112,A
USGS,9510000,4/22/14,,,,,,,,,,,,,121,A
USGS,9510000,4/23/14,,,,,,,,,,,,,133,A
USGS,9510000,4/24/14,,,,,,,,,,,,,102,A
USGS,9510000,4/25/14,,,,,,,,,,,,,102,A
USGS,9510000,4/26/14,,,,,,,,,,,,,102,A
USGS,9510000,4/27/14,,,,,,,,,,,,,108,A
USGS,9510000,4/28/14,,,,,,,,,,,,,112,A
USGS,9510000,4/29/14,,,,,,,,,,,,,107,A
USGS,9510000,4/30/14,,,,,,,,,,,,,101,A
USGS,9510000,5/1/14,,,,,,,,,,,,,107,A
USGS,9510000,5/2/14,,,,,,,,,,,,,107,A
USGS,9510000,5/3/14,,,,,,,,,,,,,117,A
USGS,9510000,5/4/14,,,,,,,,,,,,,117,A
USGS,9510000,5/5/14,,,,,,,,,,,,,109,A
USGS,9510000,5/6/14,,,,,,,,,,,,,107,A
USGS,9510000,5/7/14,,,,,,,,,,,,,107,A
USGS,9510000,5/8/14,,,,,,,,,,,,,107,A
USGS,9510000,5/9/14,,,,,,,,,,,,,107,A
USGS,9510000,5/10/14,,,,,,,,,,,,,111,A
USGS,9510000,5/11/14,,,,,,,,,,,,,111,A
USGS,9510000,5/12/14,,,,,,,,,,,,,109,A
USGS,9510000,5/13/14,,,,,,,,,,,,,102,A
USGS,9510000,5/14/14,,,,,,,,,,,,,53.7,A
USGS,9510000,5/15/14,,,,,,,,,,,,,50.8,A
USGS,9510000,5/16/14,,,,,,,,,,,,,54.4,A
USGS,9510000,5/17/14,,,,,,,,,,,,,87.9,A
USGS,9510000,5/18/14,,,,,,,,,,,,,87.3,A
USGS,9510000,5/19/14,,,,,,,,,,,,,87.3,A
USGS,9510000,5/20/14,,,,,,,,,,,,,88.2,A
USGS,9510000,5/21/14,,,,,,,,,,,,,93.8,A
USGS,9510000,5/22/14,,,,,,,,,,,,,106,A
USGS,9510000,5/23/14,,,,,,,,,,,,,104,A
USGS,9510000,5/24/14,,,,,,,,,,,,,95.9,A
USGS,9510000,5/25/14,,,,,,,,,,,,,99.9,A
USGS,9510000,5/26/14,,,,,,,,,,,,,109,A
USGS,9510000,5/27/14,,,,,,,,,,,,,98.5,A
USGS,9510000,5/28/14,,,,,,,,,,,,,101,A
USGS,9510000,5/29/14,,,,,,,,,,,,,108,A
USGS,9510000,5/30/14,,,,,,,,,,,,,101,A
USGS,9510000,5/31/14,,,,,,,,,,,,,91.8,A
USGS,9510000,6/1/14,,,,,,,,,,,,,92.4,A
USGS,9510000,6/2/14,,,,,,,,,,,,,99.3,A
USGS,9510000,6/3/14,,,,,,,,,,,,,100,A
USGS,9510000,6/4/14,,,,,,,,,,,,,112,A
USGS,9510000,6/5/14,,,,,,,,,,,,,77.2,A
USGS,9510000,6/6/14,,,,,,,,,,,,,89.3,A
USGS,9510000,6/7/14,,,,,,,,,,,,,99,A
USGS,9510000,6/8/14,,,,,,,,,,,,,126,A
USGS,9510000,6/9/14,,,,,,,,,,,,,118,A
USGS,9510000,6/10/14,,,,,,,,,,,,,113,A
USGS,9510000,6/11/14,,,,,,,,,,,,,115,A
USGS,9510000,6/12/14,,,,,,,,,,,,,116,A
USGS,9510000,6/13/14,,,,,,,,,,,,,118,A
USGS,9510000,6/14/14,,,,,,,,,,,,,119,A
USGS,9510000,6/15/14,,,,,,,,,,,,,118,A
USGS,9510000,6/16/14,,,,,,,,,,,,,118,A
USGS,9510000,6/17/14,,,,,,,,,,,,,125,A
